stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0800KHC,Kiambu Institute Of Hostels And Catering,-1.22434,36.72466, ,
0800KIN,Kinoo,-1.255397,36.694309, ,
0800KIR,Kirawa School,-1.230213,36.761508, ,
0800KKC,Kibichiku Centre,-1.22768,36.73018, ,
0800KKI,Kasuku centre,-1.275644,36.794924, ,
0800KLH,K1 / Kobil,-1.268386,36.812178, ,
0800KMC,Kiahuria Medical Clinic/Mama Symo Kiosk,-1.22161,36.71743, ,
0800KMD,Kamandura,-1.128719,36.633928, ,
0800KMR,Kamirithu,-1.117782,36.631331, ,
0800KNG,Kangundo,-1.279388,36.79045, ,
0800KNN,Kanini,-1.23408,36.74466, ,
0800KRN,Kandara Road/Kenya High,-1.276931,36.785988, ,
0800KSP,Kabete Spring Valley,-1.240795,36.751152, ,
0800LKM,Lekamu,-1.22873,36.73164, ,
0800LNN,Lenana,-1.28888,36.787014, ,
0800LRS,Loreto Msongari,-1.26211,36.774077, ,
0800LUN,Lunapark,-1.263331,36.806535, ,
0800LVW,Lake View,-1.24381,36.76821, ,
0800MAG,Magnolia Hills,-1.23312,36.767312, ,
0800MAY,Mayfair,-1.263458,36.808186, ,
0800MGJ,Mandera/Gichugu Road Junction,-1.274985,36.793481, ,
0800MMS,Mwimuto Salvation Army/Pefa/Bluechip Apartments,-1.23339,36.74133, ,
0800MPS,Mp Shah,-1.26482,36.811256, ,
0800MRI,Mugoiri,-1.28422,36.778875, ,
0800MTG,Muthiga Academy,-1.251837,36.687823, ,
0800MUS,Museum,-1.274128,36.811825, ,
0800MWG,Mwingi/Garage,-1.280677,36.781659, ,
0800MWM,Mwimuto,-1.23478,36.74738, ,
0800NDJ,Ndumbuini Junction,-1.259125,36.722524, ,
0800NGR,Ngara Flyover Bottom,-1.277281,36.821147, ,
0800NJG,Njuguna'S,-1.25887,36.78039, ,
0800NKE,New Kitisuru Estate,-1.23576,36.74948, ,
0800OKC,Ole Kejuodo Road/Corner Primary School,-1.275885,36.788924, ,
0800ORS,Othaya Road Stage,-1.288635,36.77301, ,
0800PBB,Prime Bank,-1.271772,36.801456, ,
0800PEP,Peponi House Preparatory,-1.243591,36.760732, ,
0800PLP,Parklane Place,-1.275983,36.792863, ,
0800PMN,Prime Bank,-1.271048,36.801551, ,
0800PPN,Peponi Road,-1.25939,36.80195, ,
0800PPT,Parklands Police Station/ police post,-1.265185,36.811861, ,
0800PSC,Parklands Sports Club,-1.269484,36.812382, ,
0800QPK,Queen'S Park,-1.278994,36.790882, ,
0800REG,Regen,-1.247038,36.681033, ,
0800RGR,Ndongoro,-1.229827,36.70987, ,
0800RLN,Riverside Lane,-1.269707,36.794005, ,
0800RRD,Ramisi Road,-1.285672,36.762897, ,
0800SHK,Shirika House,-1.273255,36.816427, ,
0800SNN,Spanish Villas/Lenana,-1.289972,36.786762, ,
0800SRT,Sarit Center,-1.260787,36.802791, ,
0800STC,St.Catherine,-1.234139,36.775916, ,
0800STR,Strathmore School/Mbabane Road,-1.270877,36.775226, ,
0800STT,St.Austin'S / Saitoti,-1.275705,36.771917, ,
0800STY,St.Mary'School,-1.26777,36.774734, ,
0800TAC,Total/Ack Mwimuto,-1.23533,36.74858, ,
0800TAS,Taj Apartments Stage,-1.272376,36.802951, ,
0800TCB,Tcbe Church,-1.22197,36.71838, ,
0800TGR,Thigiri Ridge,-1.243299,36.792342, ,
0800TOT,Total Wangige,-1.220756,36.712077, ,
0800TTM,Total Mayfair,-1.263498,36.809221, ,
0800UTH,Uthiru Junctio,-1.260216,36.718422, ,
0800UWI,Gitaru Kwa Gwacii,-1.235532761,36.66768551,,
0800VRJ,Viraj,-1.283941269,36.78613186, ,
0800WDC,Westlands Dc/Church Road/Safaricom,-1.2596,36.7866, ,
0800WHC,Wangige Health Centre,-1.22299,36.72104, ,
0800WHS,Westhouse,-1.253039,36.802846, ,
0800WPB,Parklands Baptist/Westlands,-1.265669,36.800808, ,
0800WST,Westlands,-1.26176,36.803678, ,
0800YYA,Yaya,-1.291734,36.787041, ,
0801ABE,Abc Place Entrance,-1.25919,36.77746, ,
0801ACI,Ipsos Synovate/Acorn House,-1.282955,36.765907, ,
0801ACR,Ngara / Victory Church,-1.276903152,36.82046413,,
0801AFL,Afralti/X-telcom,-1.26366,36.7613, ,
0801AGM,Ack Assemblies Of God Mwimuto,-1.23433,36.74564, ,
0801APH,Aphrc,-1.229591,36.760284, ,
0801ATI,Ahiti,-1.26374,36.72504, ,
0801BCM,Bluechip Apartments/Mwimuto Pefa/Tumaini Gardens,-1.23361,36.74215, ,
0801BPA,Brooklyn Palm Apartments,-1.277354,36.790529, ,
0801BRD,Brookside Drive Junction,-1.25554,36.79748, ,
0801BRK,Brookside,-1.260987,36.792201, ,
0801BYS,By-Pass,-1.23519,36.778266, ,
0801CFY,Chiromo Flyover,-1.272474,36.803714, ,
0801CHR,Chiromo,-1.270804,36.807211, ,
0801CNG,Chunga Mali,-1.160813,36.639781, ,
0801COV,Convent Lane,-1.284454,36.76399, ,
0801CPS,Corner Primary School,-1.277871,36.791112, ,
0801CUS,Custoil / Thiong'o,-1.26396,36.73031, ,
0801DCR,Day Care/Kandara Road,-1.276964,36.785897, ,
0801DEL,Deloitte/Waruku,-1.26309,36.76439, ,
0801DEP,Deliverance Church/Kwa Miti,-1.26086,36.71329, ,
0801DMN,Dominion Church,-1.24759,36.68156, ,
0801DOS,Kwa Do,-1.10794,36.639396, ,
0801DPR,Dennis Pritt,-1.284874,36.78795, ,
0801ELW,Eldama Park/Westhouse,-1.252953,36.802685, ,
0801FLF,Flyover Turnoff,-1.25869,36.72267, ,
0801GAC,Gacio Junior Academy,-1.23856,36.72642, ,
0801GAT,Gathiga Secondary School,-1.222008,36.747399, ,
0801GCC,87 - Junction /Gachecheni,-1.25862,36.70304, ,
0801GMN,General Mathenge Junction,-1.254723,36.802063, ,
0801HIR,Chiromo,-1.271117,36.806804, ,
0801HVW,Hill View/Zen Gardens,-1.246299,36.774265, ,
0801IKA,Ika Ithano,-1.176551,36.642386, ,
0801ILA,Ilri/Uthiru Roundabout,-1.26432,36.7212, ,
0801IMP,Imperial Bank,-1.270324,36.799344, ,
0801JCA,Jacaranda,-1.279428,36.783534, ,
0801JGG,James Gichuru/Gitanga Road Junction,-1.289367,36.761605, ,
0801JGJ,James Gichuru Junction,-1.25946,36.77551, ,
0801KAC,Kasuku Centre,-1.275441,36.794799, ,
0801KAH,Kihingo,-1.220034,36.742507, ,
0801KAM,Kamutii-Ini,-1.229795,36.70979, ,
0801KAN,Kandara Road,-1.27611,36.793069, ,
0801KBI,Kabete Technical Institute,-1.26361,36.72705, ,
0801KBP,Kabete Police Station,-1.26226,36.72651, ,
0801KBT,Kabete Springs,-1.240831,36.751169, ,
0801KBU,Kibichiku Centre,-1.22791,36.73042, ,
0801KGD,Kangundo,-1.279635,36.790476, ,
0801KGH,Kinoo Girls High School,-1.2564,36.69682, ,
0801KHC,Kiambu Institute Of Hotels And Catering/Valence School,-1.22438,36.72464, ,
0801KIG,Kigeero-Mwisho,-1.224947,36.705573, ,
0801KIL,Kileleshwa Day Nursery,-1.276826,36.792352, ,
0801KMP,Kampala Way Filling Station,-1.24038,36.67545, ,
0801KNG,Kangundo,-1.279382,36.790422, ,
0801KNN,Kanini,-1.23412,36.74458, ,
0801KPL,Kampala,-1.135621,36.635547, ,
0801KPR,Kileleshwa Primary School,-1.277406,36.79172, ,
0801KRH,Kamirithu,-1.117688,36.631237, ,
0801KRW,Kirawa Road,-1.23698,36.76024, ,
0801LIO,Lions Place,-1.26109,36.79608, ,
0801LKM,Lekamu,-1.22883,36.73175, ,
0801LKN,Likoni,-1.28355,36.785444, ,
0801LNI,Likoni,-1.283381,36.78581, ,
0801LNN,Lenana,-1.289025,36.787129, ,
0801LVW,Lake View,-1.24366,36.76824, ,
0801MBR,Kwa Mbira,-1.110411,36.631226, ,
0801MGI,Muthangari Police Station,-1.265893,36.773464, ,
0801MNI,Makueni,-1.284216,36.779104, ,
0801MOS,Modern Oil Service Station,-1.229024,36.709134, ,
0801MPS,Mp Shah,-1.264528,36.81076, ,
0801MSO,Loreto Msongari,-1.262055,36.774296, ,
0801MUC,Muthiga Academy,-1.25218,36.68807, ,
0801MUG,Mugoiri,-1.284459,36.778403, ,
0801MUM,Muthiga/Kikopey,-1.24962,36.68444, ,
0801MVT,Mountain View/Total Petrol Station,-1.26467,36.73866, ,
0801MWG,Mwingi/Garage,-1.280611,36.78179, ,
0801MWK,Kasuku Centre,-1.275845,36.795049, ,
0801NGR,Ngara,-1.275566,36.822958, ,
0801NSH,Nairobi School,-1.26035,36.77108, ,
0801OLK,Ole Kejuodo/Kandara Road Junction,-1.27602,36.788957, ,
0801OMH,Oasis Mission Hospital,-1.23249,36.73767, ,
0801PBN,Prime Bank,-1.271918,36.801774, ,
0801PKN,Posta Kangemi,-1.26437,36.75044, ,
0801PMB,Prime Bank,-1.271048,36.801651, ,
0801PPC,Peponi Court,-1.285899,36.78236, ,
0801PPI,Peponi Road Junction/Sarit,-1.258949,36.801848, ,
0801PPN,Peponi Road,-1.25915,36.80177, ,
0801PSC,Parklands Sports Club,-1.269615,36.812425, ,
0801PSE,Peponi House,-1.243697,36.76081, ,
0801PST,Lower Kabete Posta,-1.240176,36.745579, ,
0801RGN,Regen Filling Station,-1.24653,36.68024, ,
0801RHY,Rhythm College,-1.23877,36.728965, ,
0801RLN,Riverside Lane/Montessori,-1.269793,36.793951, ,
0801RPD,Riverside Paddocks,-1.268361,36.785434, ,
0801RRN,Rironi,-1.146119,36.637349, ,
0801SAF,Aacc/Safaricom/Church Road,-1.25982,36.78687, ,
0801SDM,Sodom,-1.26425,36.75426, ,
0801SGS,Sugar Board/Shell Petrol Station,-1.26454,36.74197, ,
0801SHC,Shell/Cooperation,-1.26039,36.71069, ,
0801SNT,St.Mary'S School,-1.268121,36.775004, ,
0801SRT,Sarit,-1.25988,36.8022, ,
0801STC,St.Catherine,-1.234171,36.775423, ,
0801STM,St. Marks / Lions Place,-1.26132,36.79749, ,
0801STU,St.Austin'S / Saitoti,-1.275686,36.771938, ,
0801SVP,Spring Valley Police Station,-1.25023,36.78493, ,
0801TGR,Thigiri Ridge/Kitisuru Road,-1.243278,36.792149, ,
0801TOT,Total/Kabete Lane,-1.253922,36.792235, ,
0801UEN,Uthiru Junction,-1.26075,36.71692, ,
0801UON,Campus / University Of Nairobi School Of Business,-1.23969,36.739878, ,
0801WHC,Wangige Health Centre,-1.22177,36.71793, ,
0801WID,Wida Hotel,-1.220669,36.663259, ,
0801WPB,Westlands/Parklands Baptist,-1.265645,36.801015, ,
0801YYA,Yaya,-1.291648,36.787161, ,
0801ZEN,Zen Gardens,-1.245281,36.769897, ,
0803GAT,Gathiga Mwisho,-1.219101,36.738666, ,
0803LAV,Lavington Shopping Centre/Shell,-1.280216,36.769194, ,
0803MDM,Methodist/Mazeras,-1.290119,36.777343, ,
0803NDT,Ndumbuini Terminus,-1.25694,36.7237, ,
0803OYA,Othaya Road,-1.288534,36.773089, ,
0810ACC,Acacia,-1.221,36.71576, ,
0810ARB,Arboretum,-1.273436,36.800785, ,
0810ARK,Waruku,-1.262741089,36.76433086,,
0810ARM,Arironi's,-1.148981,36.63797, ,
0810BEL,Pell,-1.167929,36.641045, ,
0810CNG,Chunga Mali,-1.159339,36.63971, ,
0810COP,Cooperation,-1.260283,36.710522, ,
0810EGT,87 Stage,-1.257979,36.701583, ,
0810FTD,CFC / Delta,-1.265444756,36.80256844,,
0810GCR,Ha Gicuru,-1.228431,36.665231, ,
0810GIC,Kwa Gicini,-1.192524,36.650483, ,
0810GIT,Gitaru Kampala,-1.232893,36.669092, ,
0810GWI,mwingi,-1.283116579,36.78604603,,
0810'HI,Thiong'o,-1.263685226,36.73058867,,
0810IKA,Ika Ithano,-1.178277,36.643331, ,
0810JAK,Koja,-1.281194687,36.82278156,,
0810JUN,Kamandura Junction,-1.131017,36.634524, ,
0810KAM,Rungiri,-1.23116,36.711048, ,
0810KAR,Kari/James Gichuru,-1.259215,36.774992, ,
0810KBA,Kiambaa,-1.198661,36.653775, ,
0810KBB,Kambembe,-1.145791,36.637495, ,
0810KBT,Kabete Police Post / Nne Market,-1.263112,36.728762, ,
0810KIN,Kinoo Mama Ngina,-1.255507,36.694726, ,
0810KMI,Kangemi Soko,-1.264130473,36.74684286, ,
0810KPL,Gutaru-Kampala,-1.240285,36.675546, ,
0810KPR,Kileleshwa Police Station/Roundabout,-1.275117,36.79406, ,
0810KRC,Kabete Rehabilitation Center ,-1.238917,36.731366, ,
0810LIO,St. Marks Church / Lion's Place,-1.260681,36.794578, ,
0810MCP,Main Campus/University Way,-1.280986,36.816241, ,
0810MRG,Mariguini,-1.261521,36.725778, ,
0810MSM,Museum,-1.272516,36.815132, ,
0810MTG,Muthiga,-1.249498,36.68443, ,
0810MUG,Muguga,-1.185962,36.647084, ,
0810MUR,Muthangari Police Station,-1.265837,36.773351, ,
0810NDG,Kamutii-Ini,-1.234791,36.715071, ,
0810NMI,Kangemi,-1.26411438,36.74517989,,
0810NNN,Nne Market/Posta,-1.264136,36.734075, ,
0810NSH,Nairobi School,-1.26017,36.77119, ,
0810OMH,Oasis Mission Hospital,-1.23252,36.7379, ,
0810OPT,Kabete Police Station/Nne Market/posta,-1.262773275,36.72769189,,
0810PET,Flyover Turnoff,-1.259651184,36.72231674,,
0810POS,Lower Kabete Posta,-1.240106,36.745337, ,
0810RGA,Kangemi Market,-1.264286041,36.75008297,,
0810RIR,Rironi,-1.154283,36.63886, ,
0810RUG,Rungiri,-1.242892,36.677207, ,
0810SGB,Sugarboard/Shell,-1.26417,36.74399, ,
0810SIG,Sigona Golf,-1.222852,36.663602, ,
0810SIT,Site,-1.180555,36.644643, ,
0810SMO,Sodom,-1.264060736,36.75428331,,
0810STM,St. Marks Church,-1.26104,36.79726, ,
0810SVI,Spring Valley Shopping Centre,-1.248083,36.797256, ,
0810SYY,Siaya,-1.282279,36.787043, ,
0810TNA,Gitaru Junction,-1.235017776,36.67133331,,
0810TNG,Thiong'o,-1.264372,36.738388, ,
0810UON,Campus / University Of Nairobi School Of Business,-1.239652,36.740087, ,
0810UTH,Kanisa/ Kwa Miti,-1.260483,36.717077, ,
0810VWO,Mountain View,-1.264318228,36.73980474,,
0810WJM,Wanjimi/ 87 Junction,-1.258501,36.703092, ,
0810WKU,Waluku,-1.262880564,36.76456153,,
0810WPS,Westlands Primary School,-1.26015,36.7912, ,
0810WST,Westlands Stage,-1.26549,36.80277, ,
0810ZAB,Zambezi,-1.212741,36.659981, ,
0810ZEN,Zen Garden/Hill View,-1.24528,36.76913, ,
0811/FC,CFC/Delta,-1.26540184,36.80261135,,
0811ABC,Abc Place,-1.25897,36.7786, ,
0811AFT,CFC / Delta,-1.265659332,36.8027401,,
0811AGA,Aga Khan High School,-1.25934,36.78281, ,
0811AKK,Ack Kibichiku,-1.2234,36.72218, ,
0811ARK,Waruku,-1.262853742,36.7644757,,
0811ATI,Gitaru,-1.228237152,36.66528225,,
0811CHR,Chiromo,-1.272689,36.808988, ,
0811CNG,Chunga Mali,-1.159398,36.63953, ,
0811CSL,Consolata,-1.266975,36.801222, ,
0811DAC,CFC/ Delta,-1.265466213,36.80256844,,
0811DHE,Winda Hotel,-1.216778755,36.6626215,,
0811EEK,Kambembe,-1.139144897,36.63635731,,
0811EIS,Site,-1.18060112,36.64414912,,
0811ENR,Regen,-1.246486902,36.68017924,,
0811ETT,87 - Stage/Total,-1.25788,36.70095, ,
0811GCN,Gicini,-1.191999,36.650001, ,
0811GIT,Kampala,-1.233226,36.66923, ,
0811IHG,Thiong'o,-1.264715195,36.73570633,,
0811IHR,Uthiru,-1.260815263,36.71673238,,
0811IKA,Ika Ithano,-1.178246,36.643085, ,
0811IKM,Kwa Mbira,-1.108589172,36.63275242,,
0811INI,Mwingi,-1.283099771,36.78602457,,
0811IRS,Arimis,-1.151762009,36.63850307,,
0811ISK,Isk,-1.232637,36.762784, ,
0811JMK,Jacmil Supermarket/Kinoo Stage,-1.25533,36.69376, ,
0811JOR,Ha Joram,-1.168968,36.641115, ,
0811KAM,Kamutii Car Wash/ Ndongoro -kuini,-1.234571,36.714712, ,
0811KAR,Kari,-1.25974,36.77392, ,
0811KBP,Kabete Police Station,-1.26162,36.725514, ,
0811KDR,Kamandura Junction,-1.129363,36.633967, ,
0811KIM,Kimetrica,-1.236617,36.781227, ,
0811KIN,Kinoo,-1.257887,36.701007, ,
0811KND,Kianda School,-1.26395,36.75863, ,
0811KNM,Kangemi Market,-1.26429,36.74858, ,
0811KNR,Kangemi Market,-1.264457703,36.74703598,,
0811KRH,Kwa Rhoda,-1.23291,36.73895, ,
0811KSA,Kenya School Of Administration,-1.239977,36.744484, ,
0811MAY,Mayfair/Bypass,-1.263575,36.807414, ,
0811MBR,Kwa Mbira,-1.108834,36.631387, ,
0811MGN,Magnolia Hills,-1.233195,36.767044, ,
0811MKE,Kiambea,-1.188089848,36.64771914,,
0811MTG,Muthiga,-1.249737,36.684609, ,
0811MUG,Muguga,-1.186133,36.646986, ,
0811MUS,Museum,-1.273041,36.809574, ,
0811MWM,Mwimuto,-1.23486,36.74734, ,
0811NIN,Ngenia,-1.107730865,36.63953304,,
0811NNS,Nne Market Stage / Posta ,-1.26357,36.72825, ,
0811OTD,Thiong'o Road,-1.264650822,36.73566878,,
0811PAO,Posta,-1.26411438,36.73424721,,
0811PBG,Prime Bank Stage,-1.272219,36.801386, ,
0811POA,Posta,-1.264232397,36.75193369,,
0811RDH,Sugarboard / Shell,-1.26411438,36.74308777,,
0811RNG,Rungiri,-1.24285,36.67702, ,
0811RNR,Rungiri,-1.242925,36.677091, ,
0811RRN,Rironi,-1.154499,36.638699, ,
0811SAB,Shell/Arboretum,-1.274529,36.799983, ,
0811SAV,Shell/Lavington/Subru Motors,-1.278501,36.770223, ,
0811SIG,Sigona,-1.223703,36.663543, ,
0811SKO,Nne Market/Sokoni,-1.26373,36.72939, ,
0811STR,Strathmore School,-1.271307,36.775231, ,
0811SVI,Spring Valley Shopping Centre/Oilibya,-1.248158,36.797149, ,
0811SVL,Spring Valley Stage/Intel College,-1.25143,36.78699, ,
0811SYJ,Jacaranda/Siaya Road,-1.282289,36.787224, ,
0811TOA,Consolata,-1.267467141,36.80414826,,
0811UER,Wangige Bus Terminus,-1.219267845,36.71259642,,
0811WAG,Wangige,-1.220044,36.712365, ,
0811WIM,Mwingi,-1.283030748,36.78643227,,
0811ZOP,Zambezi,-1.201284,36.654722, ,
0812GRT,Ngara Teminal,-1.274368,36.823322, ,0003NGR
0812KAK,Kaka Terminal,-1.285635,36.830776, ,0010OTC
0812KNJ,Koja,-1.280852,36.822802, ,0002KOJ
0812ODE,Odeon Terminus,-1.282757,36.825048, ,0004ODN
0812WST,Westlands,-1.2628,36.80031, ,
0813KGT,Kangemi Terminus,-1.26498,36.74953, ,
0813KKS,Kikuyu Terminus,-1.24558,36.66505, ,
0813LMT,Limuru Town Terminal,-1.108561,36.643231, ,
0813WSA,Westlands,-1.262281,36.803707, ,
1050COM,Community,-1.291923523,36.81301832, ,
6050GPO,GPO,-1.28604,36.818211, ,
